ebay_id,title,location,condition,artist,release_year,image_url,sleeve_grading,record_grading,sold_date,sold,shipping_cost,image_file,label
176228409355.0,"Vinyl Records, All genres. your choice! $2-8","Located in: Rockland, Maine, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Billy Idol, Black Sabbath, Bob Dylan, David Bowie, Frank Zappa, Grace Jones, Jimi Hendrix, Johnny Cash, Journey, Kraftwerk, Led Zeppelin, Pink Floyd, Santana, The Allman Brothers Band, The Beatles, The Doors, The Rolling Stones, Van Halen, Elvis, star wars",,https://i.ebayimg.com/images/g/0XAAAOSwT9llw7JL/s-l500.webp,,,,2.0,4.25,0XAAAOSwT9llw7JL_s-l500.webp,Non Searched
115948486260.0,"Colosseum - Those Who Are About To Die, Salute You Vinyl LP 1969  DS-50062 VG+","Located in: Park Ridge, Illinois, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Colosseum,1969,https://i.ebayimg.com/images/g/46MAAOSwZYxlMtGF/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,9.75,4.75,46MAAOSwZYxlMtGF_s-l1600.webp,Non Searched
225023395495.0,CREAM Goodbye ATCO NMint w POSTER Eric Clapton BLUES JacK Bruce JAM Ginger Baker,"Located in: South Orange, New Jersey, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/4GUAAOSwiL9ijb-t/s-l1600.webp,,,,25.25,5.0,4GUAAOSwiL9ijb-t_s-l1600.webp,Cream Goodbye
276447433164.0,THE WHO - Who Are You Vinyl LP Record 1978 MCA-3050,"Located in: San Antonio, Texas, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1983,https://i.ebayimg.com/images/g/KSMAAOSw~CtmMo2u/s-l500.webp,Good (G),Excellent (EX),,4.99,4.13,KSMAAOSw~CtmMo2u_s-l500.webp,The Who
395082457560.0,Empty Vinyl Record Album Cover Classic Rock Soul Jazz  70 80s Replacement U Pick,"Located in: Bemidji, Minnesota, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Bad Company, Billy Joel, Blue Oyster Cult, Chicago, Eagles, Elton John, Heart, John Fogerty, Pink Floyd, Tears for Fears, elvis, beach boys, Rolling Stones",1983,https://i.ebayimg.com/thumbs/images/g/blEAAOSwlCFl-JkT/s-l300.webp,Good Plus (G+),Good Plus (G+),,0.99,5.35,blEAAOSwlCFl-JkT_s-l300.webp,Deep Purple
285699408804.0,"12"" VERY RARE LP GOODBYE BY CREAM (1969) ATCO RECORDS SD 7001 WITH POSTER","Located in: Brooklyn, New York, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/0~YAAOSw6ldlrQMh/s-l500.webp,Very Good Plus (VG+),Very Good Plus (VG+),,29.99,3.99,0~YAAOSw6ldlrQMh_s-l500.webp,Cream Goodbye
296364071545.0,Rolling Stones More Hot Rocks Big Hits & Fazed Cookies Double LP Vinyl Hits,"Located in: Riverside, California, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,1972,https://i.ebayimg.com/images/g/LkcAAOSwxHFmGyi-/s-l500.webp,Good Plus (G+),Good Plus (G+),"Apr 20, 2024 19:15:01 PDT",2.99,5.61,LkcAAOSwxHFmGyi-_s-l500.webp,Rolling Stones
375371067494.0,"CREAM - Goodbye (Vinyl LP, 1969) Badge - Clapton - Bruce - Baker - SD 7001","Located in: Pardeeville, Wisconsin, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/dR4AAOSwVQpmGrDd/s-l500.webp,Good (G),Very Good Plus (VG+),,7.77,4.87,dR4AAOSwVQpmGrDd_s-l500.webp,Cream Goodbye
326087051144.0,THE WHO 3 ALBUM ORIGINAL BUNDEL= TOMMY / WHO ARE YOU / WHO'S LAST / VF/NM COND,"Located in: Port Washington, New York, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"The Who, Who",1978,https://i.ebayimg.com/images/g/puYAAOSwlYdmGSth/s-l500.webp,Very Good Plus (VG+),Excellent (EX),"Apr 22, 2024 17:00:01 PDT",15.0,7.0,puYAAOSwlYdmGSth_s-l500.webp,Non Searched
204293187184.0,45 rpm's of the 80's & 90's-PART 1 - YOU PICK - Pop-Rock-Soul-Country-Novelty,"Located in: Clover, South Carolina, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Various,Various,https://i.ebayimg.com/thumbs/images/g/ZJoAAOSwL1xkUkky/s-l300.webp,,,,5.0,4.25,ZJoAAOSwL1xkUkky_s-l300.webp,Non Searched
186351565040.0,Cream Goodbye Tour Live At The Forum Blue Vinyl Nm,"Located in: Woodside, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,2021,https://i.ebayimg.com/images/g/qBkAAOSwLqZlwWRX/s-l1600.webp,Excellent (EX),Near Mint (NM or M-),"Mar 25, 2024 15:46:10 PDT",21.0,4.87,qBkAAOSwLqZlwWRX_s-l1600.webp,Cream Goodbye
335366759780.0,DEEP PURPLE MACHINE HEAD WARNER BROS. P8224W JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/WlwAAOSwBuxmK3xy/s-l1600.webp,E-,E,"May 01, 2024 18:22:38 PDT",9.01,18.0,WlwAAOSwBuxmK3xy_s-l1600.webp,Deep Purple
196356509965.0,The Who - Who Are You LP MCA 3050 - VG,"Located in: Warrenton, Virginia, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,Unknown,https://i.ebayimg.com/images/g/L3QAAOSwT8BmEMgU/s-l500.webp,Very Good Plus (VG+),Very Good (VG),"Apr 21, 2024 12:27:12 PDT",5.99,4.13,L3QAAOSwT8BmEMgU_s-l500.webp,The Who
256487505280.0,The Rolling Stones Hot Rocks 1964-1971 Double LP Vinyl Records 2PS 606/7 London,"Located in: Seekonk, Massachusetts, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,1971,https://i.ebayimg.com/images/g/C9MAAOSwCftmJZy8/s-l500.webp,Fair (F),Fair (F),,6.99,5.87,C9MAAOSwCftmJZy8_s-l500.webp,Rolling Stones
395337081802.0,LP Original 1969 Cream Goodbye,"Located in: Boonville, New York, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/9sAAAOSw1n5l3OjR/s-l500.webp,,,"Apr 20, 2024 13:38:09 PDT",4.99,5.03,9sAAAOSw1n5l3OjR_s-l500.webp,Cream Goodbye
364872837185.0,"The Who Vinyl LP (6) Lot Next,By Numbers,Are You, its Hard, face Dances, Meaty","Located in: Orange, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/JH4AAOSw36BmM9k-/s-l500.webp,,,"May 09, 2024 11:18:54 PDT",37.0,6.35,JH4AAOSw36BmM9k-_s-l500.webp,The Who
355661957674.0,DEEP PURPLE MACHINE HEAD - WARNER BROS. P-10130W Japan  LP,"Located in: Japan Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/xcIAAOSw181mKHAU/s-l1600.webp,"Very Good Plus (VG+)  -  wear, VG+ to EX","Very Good Plus (VG+)  -  slightly mark, VG+ to EX","Apr 28, 2024 19:13:38 PDT",9.51,22.0,xcIAAOSw181mKHAU_s-l1600.webp,Deep Purple
235547586633.0,DEEP PURPLE MACHINE HEAD WARNER BS2607 US VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/11sAAOSwDmpmNHR3/s-l500.webp,E-,VG+,"May 08, 2024 18:47:14 PDT",1.0,18.0,11sAAOSwDmpmNHR3_s-l500.webp,Deep Purple
335355505511.0,Deep Purple – Machine Head Vinyl Record LP Album 70s pressing BSK 3100,"Located in: Fort Gibson, Oklahoma, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Deep Purple, Classic Rock",1972,https://i.ebayimg.com/images/g/kQEAAOSwVbBmIXp7/s-l500.webp,Near Mint (NM or M-),Mint (M),"May 07, 2024 10:16:57 PDT",31.99,4.13,kQEAAOSwVbBmIXp7_s-l500.webp,Deep Purple
145680971355.0,THE WHO LP LOT - WHO'S NEXT/ARE YOU/A QUICK ONE/SELL OUT vinyl album decca VG+,"Located in: Portland, Oregon, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/Cr0AAOSw535mCFxO/s-l1600.webp,,,,40.0,7.0,Cr0AAOSw535mCFxO_s-l1600.webp,The Who
285681355574.0,Record The Rolling Stones More Hot Rocks Vinyl LP Set from 1972,"Located in: League City, Texas, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,1972,https://i.ebayimg.com/images/g/AEwAAOSwnoplsoso/s-l500.webp,Very Good Plus (VG+),Excellent (EX),,9.95,7.0,AEwAAOSwnoplsoso_s-l500.webp,Non Searched
285718750821.0,Cream Goodbye 1969 LP Vintage Gatefold Vinyl Album Atco Records SD 7001 Clapton,"Located in: Berwyn, Illinois, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,See Item Title,1969,https://i.ebayimg.com/images/g/N~kAAOSwsTVl1Woa/s-l1600.webp,Very Good Plus (VG+),Very Good (VG),,10.0,4.87,N~kAAOSwsTVl1Woa_s-l1600.webp,Cream Goodbye
315347233758.0,"THE ROLLING STONES: HOT ROCKS 1964-1971, WALMART EXCLUSIVE GOLD VINYL","Located in: Great Falls, Montana, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,2022,https://i.ebayimg.com/images/g/O~oAAOSwm~pmOUfZ/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,20.99,4.87,O~oAAOSwm~pmOUfZ_s-l1600.webp,Rolling Stones
386828728516.0,Cream GOODBYE Vinyl LP SD7001 1969,"Located in: Delton, Michigan, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/WJ0AAOSwNFZl45Hr/s-l500.webp,,,"Mar 09, 2024 12:57:47 PST",3.99,4.87,WJ0AAOSwNFZl45Hr_s-l500.webp,Cream Goodbye
176273643316.0,"CREAM ""Goodbye CREAM"" MW-2083 / CLEAN 1974 JAPAN 2nd edition w/OBI & insert","Located in: Petaluma, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1974,https://i.ebayimg.com/images/g/Y5oAAOSwWZZjLN2Z/s-l1600.webp,Excellent (EX),Excellent (EX),"Mar 13, 2024 19:33:00 PDT",15.0,6.0,Y5oAAOSwWZZjLN2Z_s-l1600.webp,Cream Goodbye
186124471479.0,THE WHO Had Enough / Who Are You MCA RECORDS MCA-40948 VG+ 1978,"Located in: Delevan, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/QIUAAOSwCbRlLiha/s-l1600.webp,,Very Good Plus (VG+),,4.25,4.5,QIUAAOSwCbRlLiha_s-l1600.webp,Non Searched
296306275802.0,"The Who Vinyl LP (8) Lot Whos Next, Odds and Sods, Who Are You, Tommy VG- to VG+","Located in: Bloomington, Illinois, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/e98AAOSwxYxl-de7/s-l300.webp,,Good Plus (G+),,27.95,8.33,e98AAOSwxYxl-de7_s-l300.webp,Non Searched
335355818409.0,CREAM GOODBYE RSO MW2083 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/OGQAAOSwd9BmIeH3/s-l500.webp,E-,E-,"Apr 27, 2024 18:27:44 PDT",1.0,18.0,OGQAAOSwd9BmIeH3_s-l500.webp,Cream Goodbye
204747317031.0,The Who - Who Are You - Vinyl LP Record Album Ultrasonic Cleaned,"Located in: York, Pennsylvania, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/l8cAAOSwYS9mHvcw/s-l500.webp,Excellent (EX),Excellent (EX),,10.0,4.87,l8cAAOSwYS9mHvcw_s-l500.webp,The Who
156183163652.0,The Who WHO ARE YOU Rare 1978 RED Vinyl Canada plays NM AMAZING!,"Located in: Jackson, Tennessee, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/wA4AAOSwsO9mIgFT/s-l500.webp,Excellent (EX),Near Mint (NM or M-),"May 02, 2024 22:35:11 PDT",8.0,4.87,wA4AAOSwsO9mIgFT_s-l500.webp,The Who
296389373486.0,"Cream ""Goodbye"" 1969 #BEYOND RARE# THE TRUE UK 1ST PRESS, ""UNIQUE LABELS"" EX LP","Located in: Emu Heights, Australia",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/JXAAAOSwi5NmKe20/s-l500.webp,Very Good Plus (VG+),Excellent (EX),"May 02, 2024 01:23:01 PDT",45.0,39.75,JXAAAOSwi5NmKe20_s-l500.webp,Non Searched
395360050503.0,DEEP PURPLE Machine Head LP Vinyl w/ Poster,"Located in: Redlands, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Deep Purple, Machine Head",,https://i.ebayimg.com/images/g/9TkAAOSwWSZmKJGr/s-l500.webp,,,"Apr 29, 2024 14:16:01 PDT",6.6,4.99,9TkAAOSwWSZmKJGr_s-l500.webp,Deep Purple
335358573130.0,Cream - Goodbye Cream LP 12” Vinyl Original Gatefold,"Located in: Manchester, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,,https://i.ebayimg.com/images/g/snIAAOSwOyJmGiPG/s-l500.webp,Good Plus (G+),Excellent (EX),"Apr 27, 2024 12:24:41 PDT",5.0,23.24,snIAAOSwOyJmGiPG_s-l500.webp,Cream Goodbye
166595412192.0,THE WHO~Who Are You LP~MCA-3050~78 MCA~STERLING~PLAYS EXCELLENT~EX/VG+,"Located in: Sunrise Beach, Missouri, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/INwAAOSwOyhjRHh3/s-l1600.webp,Very Good Plus (VG+),Excellent (EX),,6.96,5.87,INwAAOSwOyhjRHh3_s-l1600.webp,The Who
364844107654.0,WHO Who Are You MCA-3050 LP SEALED m,"Located in: Saint Louis, Missouri, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,See Item Title,,https://i.ebayimg.com/images/g/q4wAAOSwvGdmHZr8/s-l500.webp,See Item Description,See Item Description,"Apr 22, 2024 15:50:18 PDT",20.55,5.0,q4wAAOSwvGdmHZr8_s-l500.webp,The Who
166730242414.0,Deep Purple “ Machine Head” 1972 LP Warner Brothers,"Located in: Kissimmee, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Deep Purple,1972,https://i.ebayimg.com/images/g/XmAAAOSw519mH~OL/s-l500.webp,Good (G),Very Good (VG),"May 01, 2024 09:09:19 PDT",12.0,4.13,XmAAAOSw519mH~OL_s-l500.webp,Deep Purple
353369617984.0,"CREAM: goodbye SIMPLY VINYL 12"" LP 33 RPM","Located in: Portland, Oregon, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/OaAAAOSwwTtgE1qq/s-l500.webp,,M-,,20.0,5.0,OaAAAOSwwTtgE1qq_s-l500.webp,Cream Goodbye
303780222849.0,The Who - Who Are You Vinyl LP - 1978 First Press - EX Condition - MCA-3050,"Located in: Easton, Pennsylvania, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/oOkAAOSwrVRfvADy/s-l500.webp,Very Good Plus (VG+),Excellent (EX),,17.99,4.87,oOkAAOSwrVRfvADy_s-l500.webp,The Who
196350889262.0,THE WHO Who Are You LP NM NEAR MINT MCA CANADA RED COLORED VINYL ROCK 1978,"Located in: Saddle Brook, New Jersey, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Pete Townshend, ROGER DALTREY, The Who",,https://i.ebayimg.com/images/g/H2MAAOSwJ5pmIFSB/s-l500.webp,,SEE DISCRIPTION,"Apr 24, 2024 19:00:01 PDT",17.01,5.99,H2MAAOSwJ5pmIFSB_s-l500.webp,The Who
115882000989.0,CREAM GOODBYE~NM- ORIG 1969 ATCO LP w/VG++ POSTER~CLAPTON~BAKER~BRUCE~HARD PSYCH,"Located in: Lancaster, Pennsylvania, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/~WwAAOSwP8Vk0RLz/s-l500.webp,Very Good (VG),Near Mint (NM or M-),,42.0,4.87,~WwAAOSwP8Vk0RLz_s-l500.webp,Cream Goodbye
256132199651.0,THE WHO - Who Are You (MCA-3050) BROWN LABEL MCA Records LP VINYL EX-NM,"Located in: Cape Coral, Florida, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/pSUAAOSwD3pkfVgA/s-l1600.webp,Very Good Plus (VG+),Excellent (EX),"May 09, 2024 16:08:40 PDT",6.86,5.5,pSUAAOSwD3pkfVgA_s-l1600.webp,The Who
364840898891.0,THE WHO WHO ARE YOU LP SUPER DISK DBX CODED VG+ VINYL,"Located in: Brick, New Jersey, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/e00AAOSwJ0RmGtnl/s-l1600.webp,,,"Apr 20, 2024 15:04:01 PDT",27.77,5.0,e00AAOSwJ0RmGtnl_s-l1600.webp,The Who
335281540622.0,"The Who- ""WHO ARE YOU""- LP 1978 MCA 3050 Stereo Vinyl LP-VG+","Located in: Castro Valley, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/FuMAAOSwx7Rl4SXw/s-l500.webp,Very Good Plus (VG+),Very Good Plus (VG+),,5.27,4.13,FuMAAOSwx7Rl4SXw_s-l500.webp,The Who
156169116727.0,LP NM- THE WHO It’s Hard PROMO QUIEX II Audiophile 1982 face dances are you Hype,"Located in: Minneapolis, Minnesota, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1982,https://i.ebayimg.com/images/g/VZQAAOSw9Q1mHY74/s-l1600.webp,Excellent (EX),Near Mint (NM or M-),"Apr 22, 2024 13:41:05 PDT",25.0,5.5,VZQAAOSw9Q1mHY74_s-l1600.webp,Non Searched
126422459683.0,THE WHO NATURE OF THE BEAST LP 1984 UK IMPORT RARE UNRELEASED WHO ARE YOU,"Located in: Ridgewood, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/jygAAOSwuxZmFfZr/s-l500.webp,,,,29.99,4.99,jygAAOSwuxZmFfZr_s-l500.webp,Non Searched
355676847025.0,DEEP PURPLE MACHINE HEAD - WARNER BROS P-8224W Japan  LP,"Located in: Japan Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/d6sAAOSwiaRmMFR1/s-l1600.webp,"Very Good Plus (VG+)  -  wear, stain",Near Mint (NM or M-)  -  EX to NM,"May 04, 2024 19:07:20 PDT",6.5,22.0,d6sAAOSwiaRmMFR1_s-l1600.webp,Deep Purple
355702115102.0,DEEP PURPLE MACHINE HEAD - WARNER BROS P-8224W Japan  LP,"Located in: Japan Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/thumbs/images/g/Wl4AAOSw6vVl8nxq/s-l300.webp,"Very Good Plus (VG+)  -  wear, stain","Very Good Plus (VG+)  -  slightly mark, slight scuffs",,200.0,22.0,Wl4AAOSw6vVl8nxq_s-l300.webp,Deep Purple
325907155240.0,33 VINYL - CREAM - GOODBYE,"Located in: Little River, South Carolina, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/tLcAAOSwWgtlHc8x/s-l500.webp,Excellent (EX),Near Mint (NM or M-),"May 05, 2024 08:42:07 PDT",18.0,5.0,tLcAAOSwWgtlHc8x_s-l500.webp,Cream Goodbye
335366801422.0,DEEP PURPLE MACHINE HEAD WARNER BROS. P8224W JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/rEsAAOSw-mhmK4bQ/s-l500.webp,E-,E-,"May 04, 2024 18:18:56 PDT",6.99,18.0,rEsAAOSw-mhmK4bQ_s-l500.webp,Deep Purple
285223429917.0,Eric Clapton Cream Derek Dominos Vinyl Record LP Layla Concert Best Goodbye Live,"Located in: Stamford, Connecticut, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Eric Clapton,,https://i.ebayimg.com/images/g/NYUAAOSwE5NkLyx-/s-l500.webp,,,,29.95,7.0,NYUAAOSwE5NkLyx-_s-l500.webp,Non Searched
126133857930.0,Cream Goodbye Cream 2019 Vinyl LP Record Reissue Repressed 180G Import 535 484-7,"Located in: Hohenwald, Tennessee, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,2019,https://i.ebayimg.com/images/g/OawAAOSwaKpkENYz/s-l1600.webp,Good Plus (G+),Very Good (VG),,23.0,4.13,OawAAOSwaKpkENYz_s-l1600.webp,Cream Goodbye
235538156367.0,DEEP PURPLE MACHINE HEAD WARNER BROS. P8224W JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/A64AAOSwP-BmK4Lt/s-l500.webp,E-,E,"May 05, 2024 18:05:04 PDT",12.05,18.0,A64AAOSwP-BmK4Lt_s-l500.webp,Deep Purple
335319811298.0,CREAM GOODBYE RSO MWX4004 JAPAN OBI VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/reoAAOSwmwxmApk6/s-l500.webp,E,E,"Apr 03, 2024 18:04:54 PDT",6.99,18.0,reoAAOSwmwxmApk6_s-l500.webp,Cream Goodbye
375244069356.0,FASCINATORS - WHO DO YOU THINK YOU ARE / CHAPEL BELLS,"Located in: Altavista, Virginia, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,THE FASCINATORS,,https://i.ebayimg.com/images/g/4EMAAOSwEOplxWRX/s-l300.webp,,Very Good Plus (VG+),,5.95,4.25,4EMAAOSwEOplxWRX_s-l300.webp,Non Searched
